Date,Home,Score_H,Away,Score_A
2/25/2026,East Carolina,82,@UT San Antonio,81
2/25/2026,@Charlotte,80,North Texas,79
2/25/2026,@Colorado,79,Kansas St,70
2/25/2026,Bucknell,75,@Army,73
2/25/2026,@Oregon,85,Wisconsin,71
2/25/2026,@Nebraska,74,Maryland,61
2/25/2026,@Iowa,74,Ohio St,57
2/25/2026,Lafayette,70,@Colgate,69
2/25/2026,@Valparaiso,74,Drake,71
2/25/2026,@S Illinois,66,Indiana St,55
2/25/2026,Illinois St,71,@Northern Iowa,69
2/25/2026,@Belmont,98,Evansville,64
2/25/2026,@Grand Canyon,80,UNLV,67
2/25/2026,@West Georgia,84,Lipscomb,78
2/25/2026,Cent Arkansas,93,@Austin Peay,88
2/25/2026,@North Alabama,73,Bellarmine,68
2/25/2026,@Vanderbilt,88,Georgia,80
2/25/2026,@Stanford,75,Pittsburgh,67
2/25/2026,LSU,106,@Mississippi,99
2/25/2026,@California,73,SMU,69
2/25/2026,@San Diego St,89,Utah St,72
2/25/2026,@Loy Marymount,67,Washington St,66
2/25/2026,@St Mary's CA,86,Santa Clara,67
2/25/2026,Seattle,87,@Pepperdine,80
2/25/2026,@Gonzaga,89,Portland,48
2/25/2026,@Oregon St,92,San Diego,82
2/25/2026,@South Dakota,89,NE Omaha,72
2/25/2026,Morgan St,90,@S Carolina St,83
2/25/2026,@Boston College,68,Wake Forest,67
2/25/2026,@Providence,94,Xavier,84
2/26/2026,@Oral Roberts,102,Denver,80
2/26/2026,S Dakota St,73,@Missouri KC,59
2/26/2026,@St Thomas MN,84,N Dakota St,62
2/26/2026,@Wagner,65,New Haven,62
2/26/2026,@Stonehill,103,St Francis PA,77
2/26/2026,@LIU Brooklyn,73,Chicago St,56
2/26/2026,@Le Moyne,76,F Dickinson,59
2/26/2026,@Binghamton,65,New Hampshire,63
2/26/2026,@Vermont,66,MA Lowell,64
2/26/2026,Maine,70,@SUNY Albany,59
2/26/2026,@UMBC,70,Bryant,58
2/26/2026,Col Charleston,85,@Hampton,71
2/26/2026,@Drexel,65,Campbell,60
2/26/2026,@Towson,58,Elon,56
2/26/2026,@UNC Wilmington,88,NC A&T,65
2/26/2026,@Monmouth NJ,82,Stony Brook,69
2/26/2026,@William & Mary,84,Northeastern,77
2/26/2026,@Samford,80,VMI,61
2/26/2026,UNC Greensboro,85,@Chattanooga,80
2/26/2026,@Cal Poly,102,Long Beach St,92
2/26/2026,@Montana St,84,Portland St,69
2/26/2026,@Montana,81,CS Sacramento,73
2/26/2026,@Idaho,78,Northern Arizona,58
2/26/2026,@E Washington,82,N Colorado,72
2/26/2026,@Jacksonville,89,Stetson,85
2/26/2026,@North Florida,76,FGCU,70
2/26/2026,@TN Martin,64,Tennessee Tech,49
2/26/2026,@SIUE,67,W Illinois,47
2/26/2026,Tennessee St,79,@SE Missouri St,71
2/26/2026,Morehead St,76,@Ark Little Rock,70
2/26/2026,E Illinois,71,@Lindenwood,67
2/26/2026,@Cal Baptist,68,UT Arlington,56
2/26/2026,@Utah Valley,79,Tarleton St,72
2/26/2026,@Utah Tech,85,Abilene Chr,81
2/26/2026,@Jacksonville St,80,Delaware,70
2/26/2026,@Kennesaw,74,Liberty,65
2/26/2026,@Louisiana Tech,72,Missouri St,70
2/26/2026,@Sam Houston St,100,Florida Intl,67
2/26/2026,@MTSU,77,UTEP,67
2/26/2026,@WKU,93,New Mexico St,70
2/26/2026,@Central Conn,80,Mercyhurst,78
2/26/2026,UC Irvine,68,@CS Northridge,67
2/26/2026,@UC San Diego,84,CS Bakersfield,72
2/26/2026,Hawaii,77,@UC Davis,73
2/26/2026,@Charleston So,86,Winthrop,84
2/26/2026,@Radford,71,SC Upstate,59
2/26/2026,UNC Asheville,77,@Gardner Webb,71
2/26/2026,High Point,79,@Presbyterian,73
2/26/2026,Bethune-Cookman,76,@Grambling,71
2/26/2026,Florida A&M,82,@Southern Univ,71
2/26/2026,@UC Santa Barbara,70,UC Riverside,59
2/26/2026,@FL Atlantic,77,Temple,73
2/26/2026,Wichita St,88,@Memphis,82
2/26/2026,Michigan St,76,@Purdue,74
2/26/2026,@Prairie View,85,Jackson St,76
2/26/2026,@TX Southern,92,Alcorn St,87
2/26/2026,@St Bonaventure,94,Rhode Island,76
2/27/2026,@Fairfield,72,Siena,58
2/27/2026,@Niagara,78,Quinnipiac,76
2/27/2026,@Canisius,67,Merrimack,62
2/27/2026,@St Peter's,75,Manhattan,65
2/27/2026,Harvard,58,@Princeton,56
2/27/2026,@Penn,80,Dartmouth,71
2/27/2026,@Troy,80,ULM,65
2/27/2026,Southern Miss,68,@South Alabama,55
2/27/2026,@Arkansas St,81,Louisiana,58
2/27/2026,@Texas St,60,Appalachian St,57
2/27/2026,Ga Southern,99,@Marshall,82
2/27/2026,Coastal Car,69,@James Madison,68
2/27/2026,Old Dominion,81,@Georgia St,73
2/27/2026,@Cornell,72,Yale,69
2/27/2026,@Columbia,80,Brown,62
2/27/2026,@Sacred Heart,77,Mt St Mary's,69
2/27/2026,Miami OH,69,@W Michigan,67
2/27/2026,@Iona,80,Rider,58
2/27/2026,Dayton,68,@G Washington,66
2/27/2026,Michigan,84,@Illinois,70
2/27/2026,Akron,92,@Kent,70
2/28/2026,@Xavier,91,Georgetown,84
2/28/2026,Providence,79,@Creighton,76
2/28/2026,@Connecticut,71,Seton Hall,67
2/28/2026,@St John's,89,Villanova,57
2/28/2026,@Wake Forest,88,Syracuse,83
2/28/2026,@Stanford,95,SMU,75
2/28/2026,@Notre Dame,96,NC State,90
2/28/2026,@North Carolina,89,Virginia Tech,82
2/28/2026,@Miami FL,76,Boston College,54
2/28/2026,Florida St,80,@Georgia Tech,71
2/28/2026,@Duke,77,Virginia,51
2/28/2026,@Clemson,80,Louisville,75
2/28/2026,Pittsburgh,72,@California,56
2/28/2026,@Incarnate Word,72,Lamar,60
2/28/2026,Loyola MD,76,@Holy Cross,62
2/28/2026,@Navy,85,Colgate,69
2/28/2026,Oral Roberts,94,@Missouri KC,70
2/28/2026,@St Thomas MN,68,NE Omaha,53
2/28/2026,@South Dakota,75,S Dakota St,70
2/28/2026,@N Dakota St,96,North Dakota,63
2/28/2026,@WI Green Bay,85,Youngstown St,63
2/28/2026,@Robert Morris,83,Cleveland St,64
2/28/2026,Detroit,95,@Oakland,89
2/28/2026,Wright St,92,@N Kentucky,91
2/28/2026,Toledo,79,@Ohio,67
2/28/2026,Ball St,79,@N Illinois,43
2/28/2026,@Penn,64,Harvard,61
2/28/2026,@Wagner,80,Chicago St,61
2/28/2026,@New Haven,66,Le Moyne,59
2/28/2026,@LIU Brooklyn,74,F Dickinson,60
2/28/2026,@Bryant,69,NJIT,52
2/28/2026,@SUNY Albany,84,New Hampshire,61
2/28/2026,UMBC,84,@MA Lowell,60
2/28/2026,@Binghamton,74,Maine,67
2/28/2026,@Hampton,76,Northeastern,65
2/28/2026,@Hofstra,67,Stony Brook,58
2/28/2026,William & Mary,91,@NC A&T,88
2/28/2026,@Monmouth NJ,73,Elon,57
2/28/2026,@Towson,71,Campbell,67
2/28/2026,Citadel,93,@Wofford,90
2/28/2026,@W Carolina,86,Furman,67
2/28/2026,@Samford,87,UNC Greensboro,78
2/28/2026,@Mercer,82,ETSU,76
2/28/2026,@Chattanooga,86,VMI,79
2/28/2026,Hawaii,87,@CS Fullerton,85
2/28/2026,@UC Irvine,64,UC Santa Barbara,60
2/28/2026,@Nicholls St,68,SE Louisiana,60
2/28/2026,McNeese St,66,@New Orleans,63
2/28/2026,@UTRGV,63,East Texas A&M,55
2/28/2026,@Montana St,82,CS Sacramento,61
2/28/2026,@Montana,74,Portland St,68
2/28/2026,N Colorado,76,@Idaho,67
2/28/2026,@E Washington,88,Northern Arizona,57
2/28/2026,Texas,76,@Texas A&M,70
2/28/2026,Alabama,71,@Tennessee,69
2/28/2026,Missouri,88,@Mississippi St,64
2/28/2026,@Florida,111,Arkansas,77
2/28/2026,@Cent Arkansas,84,Queens NC,79
2/28/2026,@West Georgia,75,North Alabama,63
2/28/2026,Lipscomb,80,@E Kentucky,77
2/28/2026,Jacksonville,85,@North Florida,61
2/28/2026,@Stetson,78,FGCU,63
2/28/2026,@Bellarmine,111,Austin Peay,97
2/28/2026,@SE Missouri St,89,Tennessee Tech,73
2/28/2026,@Ark Little Rock,89,Southern Indiana,70
2/28/2026,Lindenwood,91,@W Illinois,69
2/28/2026,@SIUE,77,E Illinois,50
2/28/2026,@Southern Utah,81,Utah Tech,67
2/28/2026,@Cal Baptist,82,Tarleton St,67
2/28/2026,@Utah Valley,74,Abilene Chr,67
2/28/2026,@Kennesaw,90,Delaware,82
2/28/2026,Liberty,81,@Jacksonville St,78
2/28/2026,@Sam Houston St,86,Missouri St,81
2/28/2026,Florida Intl,84,@Louisiana Tech,76
2/28/2026,@WKU,97,UTEP,65
2/28/2026,@MTSU,86,New Mexico St,85
2/28/2026,@Central Conn,69,St Francis PA,64
2/28/2026,Mercyhurst,75,@Stonehill,72
2/28/2026,@MD E Shore,69,S Carolina St,57
2/28/2026,Norfolk St,75,@Coppin St,69
2/28/2026,SF Austin,77,@Houston Chr,56
2/28/2026,@UC Riverside,95,CS Northridge,84
2/28/2026,Yale,60,@Columbia,54
2/28/2026,Long Beach St,88,@CS Bakersfield,87
2/28/2026,@TAM C. Christi,71,Northwestern LA,59
2/28/2026,Boston Univ,68,@American Univ,65
2/28/2026,@Longwood,90,Radford,74
2/28/2026,@Winthrop,74,Presbyterian,70
2/28/2026,@SC Upstate,71,Gardner Webb,61
2/28/2026,Charleston So,92,@UNC Asheville,75
2/28/2026,Boise St,69,@Fresno St,53
2/28/2026,@Utah St,74,Grand Canyon,69
2/28/2026,@New Mexico,81,San Diego St,76
2/28/2026,Alabama St,89,@Alabama A&M,88
2/28/2026,Howard,84,@Morgan St,59
2/28/2026,@UNLV,85,Nevada,83
2/28/2026,Bethune-Cookman,82,@Southern Univ,79
2/28/2026,@TX Southern,82,Jackson St,57
2/28/2026,St Joseph's PA,61,@Rhode Island,55
2/28/2026,@Loyola-Chicago,69,Richmond,66
2/28/2026,@George Mason,71,St Bonaventure,58
2/28/2026,@VCU,82,Fordham,63
2/28/2026,@St Louis,91,Duquesne,76
2/28/2026,@West Virginia,79,BYU,71
2/28/2026,TCU,77,@Kansas St,68
2/28/2026,Texas Tech,82,@Iowa St,73
2/28/2026,@Houston,102,Colorado,62
2/28/2026,@Cincinnati,91,Oklahoma St,68
2/28/2026,Baylor,87,@UCF,86
2/28/2026,@Arizona St,73,Utah,60
2/28/2026,@Arizona,84,Kansas,61
2/28/2026,@Lafayette,83,Army,77
2/28/2026,Wisconsin,90,@Washington,73
2/28/2026,@Penn St,71,Iowa,69
2/28/2026,@Northwestern,63,Oregon,62
2/28/2026,@Minnesota,78,UCLA,73
2/28/2026,@Lehigh,89,Bucknell,79
2/28/2026,Colorado St,85,@San Jose St,73
2/28/2026,@Pepperdine,88,Washington St,79
2/28/2026,Seattle,71,@Loy Marymount,66
2/28/2026,San Francisco,72,@Pacific,61
2/28/2026,@Portland,87,San Diego,74
2/28/2026,@Santa Clara,93,Oregon St,72
2/28/2026,@St Mary's CA,70,Gonzaga,59
2/28/2026,@Wyoming,66,Air Force,62
2/28/2026,@Evansville,80,Valparaiso,79
2/28/2026,Nebraska,82,@USC,67
2/28/2026,Tennessee St,67,@TN Martin,42
2/28/2026,Weber St,83,@Idaho St,73
2/28/2026,Mississippi,85,@Auburn,79
2/28/2026,Oklahoma,83,@LSU,67
2/28/2026,MS Valley St,70,@Ark Pine Bluff,69
2/28/2026,@Prairie View,72,Alcorn St,51
2/28/2026,@Bowling Green,81,Massachusetts,62
2/28/2026,@Cornell,86,Brown,80
2/28/2026,C Michigan,75,@Buffalo,70
2/28/2026,@UC San Diego,80,Cal Poly,64
2/28/2026,@Princeton,82,Dartmouth,61
2/28/2026,NC Central,74,@Delaware St,60
2/28/2026,@Georgia,87,South Carolina,68
2/28/2026,@Kentucky,91,Vanderbilt,77
2/28/2026,Florida A&M,66,@Grambling,59
2/28/2026,PFW,87,@IUPUI,81
3/1/2026,DePaul,62,@Marquette,51
3/1/2026,@Siena,76,Rider,61
3/1/2026,Mt St Mary's,69,@Fairfield,47
3/1/2026,Merrimack,73,@Niagara,66
3/1/2026,Quinnipiac,67,@Canisius,63
3/1/2026,St Peter's,63,@Marist,56
3/1/2026,Iona,69,@Manhattan,65
3/1/2026,@Davidson,71,La Salle,64
3/1/2026,Wichita St,84,@UT San Antonio,67
3/1/2026,@South Florida,90,Tulane,62
3/1/2026,Rice,80,@Temple,74
3/1/2026,@East Carolina,84,Memphis,68
3/1/2026,@FL Atlantic,77,Charlotte,76
3/1/2026,North Texas,62,@UAB,58
3/1/2026,@Ohio St,82,Purdue,74
3/1/2026,Rutgers,69,@Maryland,65
3/1/2026,Michigan St,77,@Indiana,64
3/1/2026,Northern Iowa,75,@Drake,53
3/1/2026,@Indiana St,79,IL Chicago,63
3/1/2026,@Bradley,87,Murray St,78
3/1/2026,@Illinois St,81,Belmont,74
3/1/2026,Col Charleston,79,@UNC Wilmington,76
3/1/2026,S Illinois,81,@Evansville,67
3/2/2026,SF Austin,76,@Incarnate Word,68
3/2/2026,@UTRGV,74,Northwestern LA,62
3/2/2026,SE Louisiana,82,@New Orleans,78
3/2/2026,McNeese St,75,@Nicholls St,65
3/2/2026,Montana St,76,@Northern Arizona,65
3/2/2026,@N Colorado,85,Montana,57
3/2/2026,Idaho,85,@E Washington,81
3/2/2026,@Howard,90,Coppin St,70
3/2/2026,Duke,93,@NC State,64
3/2/2026,NC Central,77,@MD E Shore,73
3/2/2026,@TAM C. Christi,84,East Texas A&M,71
3/2/2026,@Houston Chr,75,Lamar,53
3/2/2026,@Arizona,73,Iowa St,57
3/2/2026,@Portland St,84,Weber St,60
3/2/2026,@CS Sacramento,83,Idaho St,65
3/2/2026,@Morgan St,90,Norfolk St,84
3/2/2026,S Carolina St,61,@Delaware St,59
3/2/2026,@Cleveland St,101,IUPUI,93
3/3/2026,@Boise St,86,San Diego St,77
3/3/2026,Seton Hall,77,@Xavier,68
3/3/2026,@St John's,72,Georgetown,69
3/3/2026,@Virginia Tech,72,Boston College,63
3/3/2026,@Virginia,75,Wake Forest,70
3/3/2026,@Louisville,77,Syracuse,62
3/3/2026,@North Carolina,67,Clemson,63
3/3/2026,Grand Canyon,86,@Air Force,60
3/3/2026,@Miami OH,74,Toledo,72
3/3/2026,@Massachusetts,94,Ohio,82
3/3/2026,Kent,102,@N Illinois,76
3/3/2026,@Buffalo,72,E Michigan,67
3/3/2026,Ball St,74,@W Michigan,71
3/3/2026,Akron,77,@C Michigan,64
3/3/2026,MA Lowell,67,@Maine,56
3/3/2026,UMBC,91,@NJIT,52
3/3/2026,@New Hampshire,88,Bryant,83
3/3/2026,@Vermont,69,SUNY Albany,56
3/3/2026,UNC Wilmington,76,@Elon,57
3/3/2026,@Campbell,90,NC A&T,72
3/3/2026,@William & Mary,94,Hampton,85
3/3/2026,Towson,69,@Stony Brook,57
3/3/2026,@Hofstra,62,Drexel,51
3/3/2026,Monmouth NJ,89,@Northeastern,83
3/3/2026,@Oklahoma,80,Missouri,64
3/3/2026,Tennessee,78,@South Carolina,59
3/3/2026,@Georgia,98,Alabama,88
3/3/2026,@Auburn,88,LSU,74
3/3/2026,@Texas A&M,96,Kentucky,85
3/3/2026,@Florida,108,Mississippi St,74
3/3/2026,Southern Univ,71,@Alabama St,64
3/3/2026,@Alabama A&M,77,Grambling,63
3/3/2026,@Wyoming,83,Nevada,73
3/3/2026,@UNLV,92,Utah St,65
3/3/2026,@VCU,70,George Mason,65
3/3/2026,Dayton,65,@Richmond,60
3/3/2026,Colorado,92,@Utah,78
3/3/2026,TCU,73,@Texas Tech,65
3/3/2026,@Kansas St,65,West Virginia,63
3/3/2026,@Cincinnati,90,BYU,68
3/3/2026,Oklahoma St,111,@UCF,104
3/3/2026,@Arizona St,70,Kansas,60
3/3/2026,@Jackson St,81,Ark Pine Bluff,78
3/3/2026,@UCLA,72,Nebraska,52
3/3/2026,@Illinois,80,Oregon,54
3/3/2026,@Alcorn St,67,MS Valley St,64
3/3/2026,@Fresno St,82,San Jose St,68
3/3/2026,Vanderbilt,89,@Mississippi,86
3/3/2026,Louisiana,84,Georgia St,75
3/3/2026,@Bucknell,65,Army,55
3/3/2026,@WI Green Bay,64,PFW,56
3/3/2026,Holy Cross,82,@Lafayette,77
3/3/2026,Old Dominion,87,ULM,80
3/4/2026,@Arkansas,105,Texas,85
3/4/2026,Marquette,78,@Providence,56
3/4/2026,Villanova,76,@DePaul,57
3/4/2026,Creighton,76,@Butler,59
3/4/2026,@St Louis,79,Loyola-Chicago,65
3/4/2026,@G Washington,91,St Bonaventure,82
3/4/2026,@La Salle,87,Fordham,84
3/4/2026,@Rhode Island,64,Duquesne,52
3/4/2026,St Joseph's PA,70,@Davidson,67
3/4/2026,@North Texas,62,Rice,58
3/4/2026,UAB,80,@Charlotte,74
3/4/2026,@Houston,77,Baylor,64
3/4/2026,@Wisconsin,78,Maryland,45
3/4/2026,@Washington,91,USC,72
3/4/2026,Ohio St,94,@Penn St,62
3/4/2026,Purdue,70,@Northwestern,66
3/4/2026,@Indiana,77,Minnesota,47
3/4/2026,Colorado St,82,@New Mexico,74
3/4/2026,Miami FL,77,@SMU,69
3/4/2026,California,76,@Georgia Tech,65
3/4/2026,Florida St,75,@Pittsburgh,74
3/4/2026,Stanford,86,@Notre Dame,78
3/4/2026,E Illinois,77,SIUE,71
3/4/2026,@Detroit,84,WI Milwaukee,63
3/4/2026,@Robert Morris,68,Youngstown St,53
3/4/2026,Stonehill,81,@Le Moyne,71
3/4/2026,N Kentucky,85,@Oakland,84
3/4/2026,Stetson,92,E Kentucky,76
3/4/2026,Wagner,70,@Central Conn,60
3/4/2026,@Mercyhurst,70,F Dickinson,61
3/4/2026,West Georgia,93,North Florida,85
